Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,A1stFlrSF,A2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,A3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
905,20,4,69,6173,Pave,1,IR1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,4,9,2,75,TA,TA,CBlock,4,4,4,3,599,6,0,277,876,GasA,TA,Y,5,902,432,481,902,0,0,1,0,3,1,4,6,6,0,6,2,1967,3,1,288,4,4,Y,0,0,0,0,0,0,5,3,3,0,8,2007,7,Normal,125500
906,20,4,80,9920,Pave,1,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,4,4,4,110,TA,TA,CBlock,4,4,4,5,354,4,290,412,1056,GasA,TA,Y,5,1063,504,481,1063,1,0,1,0,3,1,4,6,6,0,6,2,1954,2,1,280,4,4,Y,0,0,164,0,0,0,5,3,3,0,2,2010,7,Normal,128000
907,20,4,116,13501,Pave,2,IR1,Lvl,1,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,7,8,4,208,Gd,TA,PConc,3,4,4,3,63,6,0,1560,1623,GasA,Ex,Y,5,1636,504,420,1636,1,0,2,0,3,1,3,8,6,1,3,2,2006,2,3,865,4,4,Y,0,60,0,0,0,0,5,5,3,0,6,2007,7,Normal,255000
908,50,4,86,11500,Pave,1,IR1,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,2,2,3,42,Gd,TA,CBlock,3,4,4,5,223,6,0,794,1017,GasA,Gd,Y,5,1020,1037,479,2057,0,0,1,1,3,1,3,6,6,1,3,2,1936,1,1,180,2,4,Y,0,0,0,0,322,0,5,5,3,0,6,2006,7,Normal,250000
909,20,4,80,8885,Pave,1,IR1,Low,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,4,4,3,975,TA,TA,CBlock,3,4,2,2,301,1,324,239,864,GasA,TA,Y,5,902,768,80,902,1,0,1,0,2,1,4,5,6,0,6,2,1983,3,2,484,4,4,Y,164,0,0,0,0,0,5,3,3,0,6,2006,7,Normal,131000
910,60,4,149,12589,Pave,1,IR2,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,7,8,3,250,Gd,TA,PConc,3,4,4,6,503,6,0,742,742,GasA,Ex,Y,5,742,742,390,1484,0,0,2,1,3,1,3,8,6,1,3,2,2005,1,2,390,4,4,Y,36,24,0,0,0,0,5,5,3,0,6,2009,7,Normal,174000
911,90,4,80,11600,Pave,2,Reg,Lvl,1,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,5,6,2,361,TA,TA,CBlock,4,4,4,5,443,6,0,662,1105,GasA,TA,Y,1,1105,1169,479,2274,0,0,2,0,5,2,4,12,6,0,6,6,1960,3,2,480,4,4,Y,0,0,0,0,0,0,5,5,3,0,1,2010,7,Normal,154300
912,20,4,80,9286,Pave,1,IR1,Lvl,1,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,4,6,3,80,TA,TA,CBlock,3,2,2,1,196,6,0,1072,1268,GasA,TA,Y,5,1268,573,479,1268,0,0,1,1,3,1,3,5,6,0,6,6,1978,3,1,252,4,4,Y,173,0,0,0,0,0,5,5,3,0,10,2009,7,Normal,143500
913,30,5,51,6120,Pave,2,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,5,6,3,435,TA,TA,BrkTil,4,4,4,5,489,6,0,279,768,GasA,TA,N,5,1015,800,390,1015,0,0,1,0,3,1,4,6,3,0,6,6,1925,3,1,450,4,4,Y,0,0,112,0,120,0,5,3,2,620,7,2006,7,Abnorml,88000
914,90,3,82,6270,Pave,1,Reg,HLS,1,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,5,6,3,438,TA,TA,CBlock,4,4,4,2,284,6,0,717,1001,GasA,TA,N,1,1001,1001,371,2002,0,0,2,0,4,2,4,8,6,0,6,1,1949,3,3,871,4,4,Y,0,0,0,0,0,0,5,5,3,0,8,2007,7,Normal,145000
915,160,2,30,3000,Pave,2,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,7,8,4,76,Gd,TA,PConc,3,4,2,3,294,6,0,318,612,GasA,Ex,Y,5,612,612,392,1224,0,0,2,1,2,1,3,4,6,0,6,6,2009,2,2,528,4,4,Y,0,234,0,0,0,0,5,5,3,0,6,2009,6,Partial,173733
916,160,5,21,2001,Pave,2,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,3,8,2,80,TA,TA,CBlock,4,4,4,6,24,6,0,546,546,GasA,Fa,Y,5,546,546,120,1092,0,0,1,1,3,1,4,6,6,0,6,2,1970,3,1,286,4,4,Y,0,0,0,0,0,0,5,5,3,0,1,2007,7,Normal,75000
917,20,1,50,9000,Pave,1,Reg,Lvl,1,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,Gable,CompShg,1,1,3,105,TA,TA,CBlock,4,4,2,2,50,6,0,430,480,GasA,TA,N,1,480,568,515,480,1,0,0,0,1,1,4,4,6,0,6,6,1958,3,1,308,4,4,Y,0,0,0,0,0,0,5,5,3,0,10,2006,7,Abnorml,35311
918,20,4,80,17140,Pave,2,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,7,8,3,922,TA,TA,CBlock,4,4,4,1,1059,6,0,75,1134,GasA,Ex,Y,1,1229,510,53,1229,0,0,1,0,3,1,4,6,6,0,6,2,1956,2,1,284,4,4,Y,0,0,0,0,0,0,5,5,3,0,4,2009,7,Normal,135000
919,60,4,103,13125,Pave,1,IR1,Lvl,1,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,Gable,CompShg,4,4,3,75,Gd,TA,PConc,1,4,3,2,48,3,634,422,1104,GasA,Ex,Y,5,912,1215,80,2127,1,0,2,1,4,1,3,8,6,1,4,2,1991,2,3,833,4,4,Y,72,192,224,0,0,0,5,1,3,0,11,2007,7,Normal,238000
920,20,4,87,11029,Pave,2,IR1,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,Hip,CompShg,5,6,3,306,Ex,TA,CBlock,3,4,4,1,528,2,411,245,1184,GasA,Ex,Y,5,1414,871,420,1414,1,0,1,0,3,1,4,6,3,1,4,2,1990,3,2,601,4,4,Y,0,51,0,0,190,0,5,5,3,0,5,2008,7,Normal,176500
921,60,4,70,8462,Pave,2,IR1,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,4,4,2,105,Gd,Gd,PConc,3,2,4,3,814,6,0,114,928,GasA,Ex,Y,5,936,785,481,1721,0,1,2,1,3,1,3,7,6,0,6,2,1994,2,2,471,4,4,Y,300,87,0,0,0,0,5,5,3,0,7,2007,7,Normal,201000
922,90,4,67,8777,Pave,1,Reg,Lvl,1,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,5,6,3,94,TA,TA,CBlock,4,4,4,1,1084,6,0,188,1272,GasA,Gd,Y,5,1272,928,479,2200,2,0,2,2,4,2,4,9,6,0,6,7,1977,4,0,0,6,6,N,0,70,0,0,0,0,5,1,3,0,9,2008,7,Normal,145900
923,20,4,65,10237,Pave,2,Reg,Lvl,1,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,7,8,3,72,Gd,TA,PConc,3,4,4,3,28,6,0,1288,1316,GasA,Ex,Y,5,1316,595,53,1316,0,0,2,0,3,1,3,6,6,1,3,2,2005,1,2,397,4,4,Y,100,0,0,23,0,0,5,5,3,0,10,2006,6,Partial,169990
924,120,4,50,8012,Pave,2,Reg,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,Gable,CompShg,5,6,3,207,Gd,TA,PConc,3,4,4,4,165,3,841,598,1604,GasA,Ex,Y,5,1617,840,360,1617,1,0,2,0,2,1,3,5,6,1,2,2,1993,2,2,533,4,4,Y,0,69,0,0,0,0,5,5,3,0,7,2008,7,Normal,193000
925,20,4,79,10240,Pave,2,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,7,8,2,157,TA,Gd,CBlock,3,4,4,2,625,4,1061,1079,1686,GasA,TA,Y,5,1686,1347,473,1686,1,0,2,0,3,1,4,7,6,1,4,2,1980,3,2,612,4,4,Y,384,131,0,0,0,0,5,5,3,0,5,2006,7,Normal,207500
926,20,4,150,15611,Pave,2,IR1,Lvl,1,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,7,8,3,362,TA,TA,PConc,3,4,2,1,767,4,93,266,1126,GasA,TA,Y,5,1126,1000,53,1126,0,1,2,0,3,1,1,6,6,0,6,2,1977,2,2,540,4,4,Y,180,0,0,0,0,0,5,5,3,0,3,2008,7,Abnorml,175000
927,60,4,93,11999,Pave,2,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,7,8,2,340,Gd,TA,PConc,3,4,4,6,644,6,0,1181,1181,GasA,Ex,Y,5,1234,1140,234,2374,0,0,2,1,4,1,1,10,6,1,3,4,2003,1,3,656,4,4,Y,104,100,0,0,0,0,5,5,3,0,5,2007,7,Normal,285000
928,60,4,75,9900,Pave,2,Reg,Lvl,1,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,5,6,2,342,TA,TA,CBlock,4,4,4,2,552,6,0,280,832,GasA,Gd,Y,5,1098,880,144,1978,0,0,2,1,4,1,4,9,6,1,3,2,1968,2,2,486,4,4,Y,0,43,0,0,0,0,5,1,3,0,4,2008,7,Normal,176000
929,20,4,50,11838,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,7,8,3,163,Gd,TA,PConc,3,4,2,6,188,6,0,1753,1753,GasA,Ex,Y,5,1788,790,80,1788,0,0,2,0,3,1,1,7,6,1,4,2,2001,2,2,522,4,4,Y,202,151,0,0,0,0,5,5,3,0,6,2009,7,Normal,236500
930,60,4,52,13006,Pave,2,IR1,Lvl,1,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,4,4,2,285,TA,TA,PConc,3,4,4,6,504,6,0,964,964,GasA,Gd,Y,5,993,1243,397,2236,0,0,2,1,4,1,3,8,6,1,4,4,1997,1,2,642,4,4,Y,0,0,0,0,0,0,5,5,3,0,11,2006,7,Normal,222000
931,20,4,73,8925,Pave,2,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,7,8,3,108,Gd,TA,PConc,3,4,2,3,16,6,0,1450,1466,GasA,Ex,Y,5,1466,660,572,1466,0,0,2,0,3,1,3,7,6,0,6,2,2007,1,3,610,4,4,Y,100,18,0,0,0,0,5,5,3,0,7,2009,7,Normal,201000
932,20,4,70,9100,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,7,8,3,156,TA,TA,CBlock,4,4,4,2,338,5,466,121,925,GasA,Ex,Y,5,925,896,513,925,0,1,1,0,2,1,4,5,6,0,6,6,1965,3,1,429,4,4,Y,0,0,0,0,0,0,5,2,3,0,7,2009,7,Normal,117500
933,20,4,84,11670,Pave,1,IR1,Lvl,1,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,7,5,4,302,Ex,TA,PConc,1,2,4,6,1110,6,0,1905,1905,GasA,Ex,Y,5,1905,780,479,1905,0,0,2,0,3,1,1,8,6,1,3,2,2006,1,3,788,4,4,Y,0,191,0,0,0,0,5,5,3,0,3,2007,7,Normal,320000
934,20,4,63,8487,Pave,2,Reg,Lvl,1,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,7,8,2,210,Gd,TA,PConc,3,4,2,3,20,6,0,1480,1500,GasA,Ex,Y,5,1500,716,572,1500,0,0,2,0,3,1,3,6,6,0,6,2,2004,2,2,570,4,4,Y,192,36,0,0,0,0,5,5,3,0,8,2009,7,Normal,190000
935,20,4,313,27650,Pave,1,IR2,HLS,1,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,8,9,3,72,TA,TA,CBlock,3,4,1,3,425,6,0,160,585,GasA,Ex,Y,5,2069,817,390,2069,1,0,2,0,4,1,3,9,6,1,3,2,1960,2,2,505,4,4,Y,0,0,0,0,0,0,5,5,3,0,11,2008,7,Normal,242000
936,30,4,52,5825,Pave,1,IR1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,5,6,2,108,TA,Gd,PConc,2,4,3,6,24,6,0,600,600,GasA,Gd,Y,5,747,1349,514,747,0,0,1,0,1,1,4,5,6,0,6,6,1953,3,2,528,4,4,Y,0,0,32,0,0,0,5,5,3,0,6,2006,7,Normal,79900
937,20,4,67,10083,Pave,1,Reg,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,7,8,3,63,Gd,TA,PConc,3,4,4,3,833,6,0,343,1176,GasA,Ex,Y,5,1200,590,397,1200,1,0,2,0,2,1,3,5,6,0,6,2,2003,2,2,555,4,4,Y,0,41,0,0,0,0,5,5,3,0,8,2009,7,Normal,184900
938,60,4,75,9675,Pave,1,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,7,8,3,336,Gd,TA,PConc,3,4,3,3,341,6,0,772,1113,GasA,Ex,Y,5,1113,858,384,1971,0,0,2,1,3,1,3,8,6,1,3,2,2005,2,2,689,4,4,Y,0,48,0,0,0,0,5,5,3,0,2,2009,7,Normal,253000
939,60,4,73,8760,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,7,8,3,318,Gd,TA,PConc,3,2,3,3,464,6,0,927,1391,GasA,Ex,Y,5,1391,571,528,1962,0,0,2,1,3,1,3,7,6,0,6,2,2006,2,3,868,4,4,Y,0,90,0,0,0,0,5,5,3,0,8,2006,6,Partial,239799
940,70,4,57,24090,Pave,1,Reg,Lvl,1,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,5,6,3,109,TA,Gd,CBlock,4,4,3,6,565,6,0,1032,1032,GasA,Ex,Y,5,1207,1196,390,2403,0,0,2,0,4,1,4,10,6,2,4,2,1940,3,1,349,4,4,Y,56,0,318,0,0,0,5,5,3,0,6,2010,1,Normal,244400
941,90,4,55,12640,Pave,1,IR1,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,7,10,3,336,TA,TA,CBlock,4,4,1,5,936,4,396,396,1728,GasA,TA,Y,5,1728,1140,481,1728,0,0,2,0,4,2,4,8,6,0,6,2,1976,3,2,574,4,4,Y,40,0,0,0,0,0,5,5,3,0,7,2006,7,Normal,150900
942,60,4,60,8755,Pave,2,IR1,Lvl,1,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,7,8,2,298,Gd,TA,PConc,3,4,4,1,772,6,0,220,992,GasA,Ex,Y,5,1022,1038,479,2060,1,0,2,1,3,1,3,8,6,1,4,4,1999,2,2,390,4,4,Y,0,0,0,168,0,0,5,1,3,0,6,2009,7,Normal,214000
943,90,4,42,7711,Pave,1,IR1,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,5,6,3,178,TA,TA,PConc,3,4,1,3,1440,6,0,638,1440,GasA,TA,Y,5,1440,548,360,1440,2,0,2,0,4,2,4,8,6,0,6,7,2008,4,0,0,6,6,N,321,0,0,0,0,0,5,5,3,0,8,2007,7,Abnorml,150000
944,90,4,100,25000,Pave,2,Reg,Low,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,4,4,3,650,TA,TA,CBlock,4,4,2,6,1636,6,0,1632,1632,GasA,TA,Y,5,1632,1519,397,1632,0,0,2,0,4,2,4,8,6,0,6,2,1967,3,2,576,4,4,P,0,0,0,0,0,0,5,5,3,0,6,2007,7,Normal,143000
945,20,4,68,14375,Pave,2,IR1,Lvl,3,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,4,4,2,541,TA,TA,CBlock,4,4,4,3,111,5,354,354,819,GasA,Gd,Y,1,1344,1106,144,1344,0,1,1,0,3,1,3,7,6,1,3,3,1958,2,2,525,4,4,Y,0,118,0,0,233,0,5,5,3,0,1,2009,1,Abnorml,137500
946,50,5,98,8820,Pave,2,Reg,Lvl,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,7,8,3,268,TA,TA,BrkTil,4,4,4,4,1088,6,0,1753,1088,GasA,TA,Y,5,1188,561,120,1869,0,0,1,0,2,1,4,7,6,0,6,6,1963,3,2,456,4,4,Y,48,0,244,0,0,0,5,4,3,0,9,2009,7,Normal,124900
947,80,4,70,8163,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,4,4,2,128,TA,Gd,CBlock,4,4,2,1,748,2,294,102,1144,GasA,TA,Y,5,1144,754,80,1144,1,0,1,0,3,1,4,6,6,1,4,2,1959,2,1,796,4,4,Y,86,0,0,0,0,0,5,5,3,0,3,2006,7,Normal,143000
948,20,4,85,14536,Pave,1,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,7,8,2,236,Gd,TA,PConc,3,4,2,3,1300,6,0,316,1616,GasA,Ex,Y,5,1629,1037,513,1629,1,0,2,0,3,1,3,9,6,1,3,2,2002,1,3,808,4,4,Y,0,252,0,0,0,0,5,5,3,0,11,2007,7,Normal,270000
949,60,4,65,14006,Pave,1,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,7,8,2,144,Gd,TA,PConc,3,4,5,6,448,6,0,936,936,GasA,Ex,Y,5,936,840,360,1776,0,0,2,1,3,1,3,7,6,1,4,2,2002,2,2,474,4,4,Y,144,96,0,0,0,0,5,5,3,0,2,2006,7,Normal,192500
950,20,4,78,9360,Pave,2,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,7,4,3,182,TA,TA,CBlock,4,4,4,1,982,6,0,179,1161,GasA,TA,Y,5,1381,1001,528,1381,1,0,1,1,3,1,3,5,6,1,4,2,1972,2,2,676,4,4,Y,0,0,0,0,0,0,5,5,3,0,3,2010,7,Normal,197500
951,20,4,60,7200,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,7,8,3,219,TA,TA,CBlock,4,4,4,1,398,2,149,317,864,GasA,Gd,Y,5,864,708,205,864,1,0,1,0,3,1,3,5,6,0,6,6,1980,2,2,720,4,4,Y,194,0,0,0,0,0,5,5,3,0,7,2007,7,Normal,129000
952,20,3,60,7800,Pave,1,Reg,Lvl,1,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,7,8,3,415,TA,TA,CBlock,4,4,4,2,641,6,0,187,828,GasA,Gd,Y,5,965,596,528,965,1,0,1,0,3,1,4,6,6,0,6,6,1979,3,1,300,4,4,Y,421,0,0,0,0,0,5,3,3,0,7,2006,7,Abnorml,119900
953,85,4,60,7200,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,9,4,3,448,TA,Gd,CBlock,3,4,2,3,660,6,0,108,768,GasA,Gd,Y,5,768,682,360,768,0,1,1,0,2,1,4,5,6,0,6,6,1974,1,1,396,4,4,Y,192,0,0,0,0,0,5,3,3,0,4,2009,7,Normal,133900
954,60,4,87,11075,Pave,2,IR1,Lvl,1,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,4,4,2,232,TA,TA,CBlock,4,4,2,1,562,4,193,29,784,GasA,Ex,Y,5,1168,800,80,1968,0,1,2,1,4,1,4,7,4,1,5,2,1969,2,2,530,4,4,Y,305,189,0,0,0,0,5,3,2,400,9,2008,7,Normal,172000
955,90,4,35,9400,Pave,1,IR1,Lvl,1,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,9,8,2,250,TA,TA,CBlock,3,2,1,3,945,6,0,720,945,GasA,TA,Y,5,980,539,80,980,0,2,2,0,4,1,4,4,6,0,6,7,2002,4,0,0,6,6,Y,0,0,0,0,0,0,5,5,3,0,10,2006,7,AdjLand,127500
956,90,3,82,7136,Pave,1,IR1,HLS,1,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,5,6,2,423,TA,TA,CBlock,3,4,4,5,484,6,0,495,979,GasA,TA,N,2,979,979,360,1958,0,0,2,0,4,2,4,8,6,0,6,2,1946,3,2,492,4,4,Y,0,0,0,0,0,0,5,5,3,0,8,2007,7,Normal,145000
957,160,5,24,1300,Pave,1,Reg,Lvl,1,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,5,6,3,268,TA,TA,CBlock,3,4,4,1,285,6,0,276,561,GasA,TA,Y,5,561,668,515,1229,0,0,1,1,2,1,4,5,6,1,4,2,1980,1,2,462,4,4,Y,150,0,0,0,0,0,5,1,3,0,5,2009,7,Normal,124000
958,20,4,70,7420,Pave,1,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,5,6,3,579,TA,TA,CBlock,4,4,4,5,417,6,0,640,1057,GasA,TA,Y,5,1057,1200,371,1057,0,0,1,0,3,1,4,6,6,0,6,6,1977,1,2,576,4,4,Y,0,0,0,0,0,0,5,5,3,0,4,2007,7,Normal,132000
959,20,4,65,8450,Pave,2,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,7,8,3,100,Gd,TA,PConc,3,4,3,3,699,6,0,638,1337,GasA,Ex,Y,5,1337,1177,392,1337,1,0,2,0,3,1,3,6,6,0,6,2,2003,2,2,531,4,4,Y,0,39,0,0,0,0,5,5,3,0,10,2007,7,Normal,185000
960,160,2,24,2572,Pave,1,Reg,Lvl,1,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,5,6,3,650,Gd,TA,PConc,3,4,4,1,604,6,0,92,696,GasA,Ex,Y,5,696,720,120,1416,1,0,2,1,3,1,3,6,6,0,6,6,1999,3,2,484,4,4,Y,0,44,0,0,0,0,5,5,3,0,5,2010,7,Normal,155000
961,20,4,50,7207,Pave,2,IR1,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,8,7,3,60,TA,Gd,CBlock,4,4,1,2,696,6,0,162,858,GasA,Gd,Y,5,858,870,156,858,1,0,1,0,2,1,4,4,6,0,6,7,2008,4,0,0,6,6,Y,117,0,0,0,0,0,5,5,3,0,2,2010,7,Normal,116500
962,60,4,60,12227,Pave,1,IR1,Lvl,1,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,4,4,2,424,TA,Gd,CBlock,3,2,4,1,896,6,0,434,1330,GasA,TA,Y,5,1542,1330,528,2872,1,0,2,1,4,1,4,11,6,1,4,2,1977,1,2,619,4,4,Y,550,282,0,0,0,0,5,5,3,0,7,2008,7,Normal,272000
963,160,4,24,2308,Pave,1,Reg,Lvl,1,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,8,4,3,178,TA,TA,CBlock,3,4,4,1,556,6,0,248,804,GasA,TA,Y,5,804,744,392,1548,1,0,2,1,3,1,3,7,6,1,4,6,1976,3,2,440,4,4,Y,48,0,0,0,0,0,5,5,3,0,7,2007,7,Normal,155000
964,20,4,122,11923,Pave,1,IR1,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,7,8,3,252,Gd,TA,PConc,1,4,4,6,331,6,0,1800,1800,GasA,Ex,Y,5,1800,765,120,1800,0,0,2,0,2,1,1,7,6,0,6,2,2007,1,2,702,4,4,Y,288,136,0,0,0,0,5,5,3,0,5,2009,7,Normal,239000
965,60,4,80,11316,Pave,1,Reg,Lvl,1,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,7,8,2,44,Gd,TA,PConc,3,4,4,3,624,6,0,193,817,GasA,Ex,Y,5,824,1070,205,1894,1,0,2,1,4,1,3,8,6,1,3,4,2002,1,2,510,4,4,Y,0,40,0,0,0,0,5,5,3,0,2,2010,7,Normal,214900
966,60,4,65,10237,Pave,2,Reg,Lvl,1,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,7,8,3,247,Gd,TA,PConc,3,4,4,6,1373,6,0,783,783,GasA,Ex,Y,5,783,701,156,1484,0,0,2,1,3,1,3,8,6,1,3,2,2005,1,2,393,4,4,Y,0,72,0,0,0,0,5,5,3,0,7,2007,6,Partial,178900
